FIPS,State,County,"Population, low access to store (2010)","Population, low access to store (2015)","Population, low access to store (% change), 2010 -15","Population, low access to store (%), 2010","Population, low access to store (%), 2015","Low income & low access to store, 2010","Low income & low access to store, 2015",PCH_LACCESS_LOWI_10_15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,LACCESS_SENIORS15,PCH_LACCESS_SENIORS_10_15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,"Hispanic ethnicity, low access to store, 2015","Hispanic ethnicity, low access to store (%), 2015","Asian, low access to store, 2015","Asian, low access to store (%), 2015","American Indian or Alaska Native, low access to store, 2015","American Indian or Alaska Native, low access to store (%), 2015","Hawaiian or Pacific Islander, low access to store, 2015","Hawaiian or Pacific Islander, low access to store (%), 2015","Multiracial, low access to store, 2015","Multiracial, low access to store (%), 2015"
17077,IL,Jackson,14240.43433,13246.99998,-6.976152082,23.64813566,21.99840575,6332.590282,6755.333753,6.675680131,10.51610861,11.21813038,867.2745079,1166.129725,34.45912623,3.396015772,4.566253134,1042.625145,4.082642123,3017.333415,2787.740864,-7.609121012,5.010683541,4.629414567,2032.27183,1806.511569,-11.108763,3.374857733,2.999952786,11186.00254,18.57584533,1329.31649,2.207506875,505.4429643,0.839355283,162.8399594,0.270417416,39.65315665,0.065849342,3.131090183,0.005199592,526.0567899,0.873587283
17079,IL,Jasper,1504.003493,1449.139265,-3.647878984,15.50838825,14.94266102,446.5111442,387.8139717,-13.14573516,4.604156982,3.998906699,78.73388428,79.18812535,0.576932121,1.998321936,2.009850897,46.51024102,1.18046297,368.6184614,357.5071194,-3.014320548,3.80097403,3.686400489,273.1899255,265.8689217,-2.679822045,2.816971804,2.741481973,1421.345679,14.6560701,0.962730646,0.009927105,11.7004008,0.120647564,7.674067626,0.079130415,4.078094133,0.042050878,0,0,15.07869657,0.155482538
17081,IL,Jefferson,8696.955664,8547.833992,-1.714642206,22.39924708,22.01518014,3308.362405,3333.945597,0.77328869,8.520777821,8.586668032,666.6278783,568.8808221,-14.66291155,4.33861294,3.702445963,570.8833852,3.71547924,1862.286975,1833.856006,-1.526669601,4.796371018,4.72314628,1367.085335,1344.26833,-1.669025662,3.520965654,3.462199834,7680.508841,19.7813605,582.9200138,1.501326432,196.6248872,0.506412772,30.80340001,0.079334999,18.83914937,0.048520744,2.439962395,0.00628419,232.3226321,0.598353291
17083,IL,Jersey,3493.467666,3597.688432,2.983304152,15.19890218,15.65233166,942.1409484,966.8340243,2.620953468,4.098938214,4.206369477,71.67003265,188.3428156,162.7915862,0.811849033,2.133470952,165.9671106,1.88000805,764.4087043,785.2916569,2.731909318,3.325685031,3.41653973,684.7502243,698.9025171,2.066781761,2.979117791,3.040689655,3490.004101,15.18383338,20.14875277,0.087660443,34.38392155,0.149592872,19.77306095,0.086025934,6.137587023,0.026702576,1.996980712,0.008688191,59.62795366,0.25942116
17085,IL,Jo Daviess,4523.192176,4522.119361,-0.023718085,19.94528696,19.94055632,1229.581978,1399.81884,13.84510059,5.421915417,6.172585061,301.8189907,349.6183567,15.8370969,3.094627199,3.584726307,111.6078231,1.144343516,999.089883,999.0004818,-0.008948265,4.405546711,4.405152491,903.9441541,903.9441541,0,3.985995917,3.985995917,4370.168313,19.27051906,18.52912964,0.081705308,132.9629369,0.586308038,9.84145871,0.043396502,11.35111112,0.050053405,2.78569448,0.012283687,109.4436477,0.482598323
17087,IL,Johnson,2221.280305,2657.229906,19.62605078,17.65442938,21.11929666,1712.573607,1810.087824,5.694016156,13.61129873,14.38632828,89.31341915,204.1078603,128.529892,1.948373018,4.452614755,55.95570901,1.22067428,214.1222325,315.2166913,47.21343392,1.701813961,2.505298771,179.917747,257.9094242,43.34851816,1.429961429,2.049828519,1679.185006,13.34593074,820.2605171,6.519317415,168.4269674,1.338634298,5.559241348,0.044184083,2.32628008,0.018488953,0,0,149.8988812,1.191375626
17089,IL,Kane,101402.5341,95265.82432,-6.051830795,19.67953323,18.48856118,17681.04357,19687.57342,11.34848087,3.43142001,3.820834053,1658.258718,1618.096734,-2.421937127,0.972705563,0.949147246,2196.576975,1.288473639,27445.68078,27105.22676,-1.240464856,5.326476226,5.26040316,10657.75116,9022.811687,-15.34037949,2.068385865,1.751087624,77701.65731,15.0798238,4829.505025,0.937278397,17244.15495,3.346631556,3392.073409,0.658311175,352.4541107,0.068401963,39.24926197,0.007617237,8950.885259,1.737128618
17091,IL,Kankakee,16980.02674,14468.16151,-14.79305815,14.96710129,12.75300929,6447.577869,5215.460859,-19.10976548,5.683239049,4.597185395,1130.217861,1018.763663,-9.861302138,2.722694854,2.454201688,948.5005057,2.284937741,4790.055408,4136.61816,-13.64153839,4.222210339,3.646235895,2144.477093,1874.752521,-12.5776383,1.890256497,1.652506872,10406.31082,9.172677436,3028.850242,2.669790163,1318.778569,1.162441775,109.7116291,0.096705682,34.33049704,0.030260731,1.966516223,0.001733392,886.9917848,0.781841872
17093,IL,Kendall,27649.09975,17970.90354,-35.00365762,24.0980161,15.66282905,3634.314914,3483.624246,-4.146329396,3.16754542,3.036208553,498.4682401,365.6281935,-26.64965104,1.310999527,0.961622728,356.2378951,0.936925714,8236.504653,5340.28071,-35.16326482,7.17865766,4.654407257,2400.384971,1707.735533,-28.85576463,2.092093999,1.488404279,15546.21465,13.54955259,728.5791342,0.635004823,2372.888555,2.068129057,499.0633841,0.434966692,55.71180166,0.048556514,10.48740737,0.009140468,1130.847175,0.985607983
17095,IL,Knox,7394.475105,9509.965423,28.60906675,13.97319508,17.97079579,2259.658397,3586.493561,58.71839595,4.270032307,6.777326785,373.676475,428.2133545,14.59467831,1.735205363,1.988453004,426.1345806,1.978800003,1385.876945,1932.435645,39.43775111,2.618864576,3.651685869,1191.157604,1493.6957,25.39866219,2.250907243,2.82260757,7755.357502,14.65514749,1185.054684,2.239374674,552.040498,1.043180139,54.16132383,0.102347595,16.17141908,0.030558815,0.666488528,0.00125945,498.5540026,0.942107754
